ID;RUT;Razon Social;Fecha de actuacion (1era firma);Fecha de registro (ultima firma);Fecha de aprobacion x SII;Anio;Mes;Comuna Tributaria;Region Tributaria;Codigo de sociedad;Tipo de actuacion;Capital;Comuna Social;Region Social
43440;76323326-K;MYRIAM DEL CARMEN RIVAS OÑATE INGENIERIA Y CONSTRUCCIONES  E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;BULNES;8;EIRL;CONSTITUCIÓN;5000000;BULNES;8
48123;76323506-8;Filtros de Agua Chile Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;PUDAHUEL;13;SRL;CONSTITUCIÓN;20000;PUDAHUEL;13
48753;76323439-8;SOCIEDAD HERMANOS BOBADILLA DALLAGO LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;BUIN;13;SRL;CONSTITUCIÓN;1000000;BUIN;13
47463;76323406-1;CENTRO ESTETICA NATALIA FABIOLA GONZÁLEZ MAUREIRA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;LA CALERA;5;EIRL;CONSTITUCIÓN;1500000;LA CALERA;5
47694;76323484-3;Sociedad Inmobiliaria y Comercial El Huerto Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;VALDIVIA;14;SRL;CONSTITUCIÓN;4000000;VALDIVIA;14
48023;76323465-7;HENRY CÉSAR DÍAZ CIFUENTES ,CONSTRUCTORA E INMOBILIARIA , EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;PUERTO MONTT;10;EIRL;CONSTITUCIÓN;15000000;PUERTO MONTT;10
35108;76323337-5;Escuela Internacional de Reiki Carina Bollini Empresa Individual de Responsabilidad Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;PUERTO MONTT;10;EIRL;CONSTITUCIÓN;300000;PUERTO MONTT;10
38647;76323412-6;SERVICIOS INTEGRALES A LA CONTRUCCION POLI LIMITADA;19-11-2013;25-11-2013;25-11-2013;2013;Noviembre;CODEGUA;6;SRL;CONSTITUCIÓN;2000000;CODEGUA;6
37403;76323537-8;SOCIEDAD PUBLICITARIA JARA CASTAÑEDA LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;PUENTE ALTO;13;SRL;CONSTITUCIÓN;4000000;PUENTE ALTO;13
32095;76323498-3;VILLALON Y AGUAYO SOCIEDAD LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;PUDAHUEL;13;SRL;CONSTITUCIÓN;1000000;PUDAHUEL;13
31894;76323336-7;Ideas&Arte Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;PUENTE ALTO;13;SRL;CONSTITUCIÓN;8000000;PUENTE ALTO;13
47894;76323503-3;COMERCIALIZADORA YAÑEZ & YAÑEZ LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;PUENTE ALTO;13;SRL;CONSTITUCIÓN;2000000;PUENTE ALTO;13
47989;76323533-5;EMPRESA CONTRATISTA MAURICIO ALEJANDRO ACEVEDO MEDINA E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;OSORNO;10;EIRL;CONSTITUCIÓN;2000000;OSORNO;10
40069;76323519-K;Tour operador Carolina Viviana Contreras Urra, Empresa Individual de Responsabilidad Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;QUILPUE;5;EIRL;CONSTITUCIÓN;600000;QUILPUE;5
47310;76323381-2;COMERCIAL Y SERVICIOS AGRICOLAS IÑIGO UNDURRAGA MARTÍNEZ EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;CASABLANCA;5;EIRL;CONSTITUCIÓN;6000000;CASABLANCA;5
46934;76323508-4;SERVICIOS MÉDICOS E INVERSIONES CAMUS & ROJAS LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;LA SERENA;4;SRL;CONSTITUCIÓN;1000000;LA SERENA;4
47016;76323359-6;Servicios Odontologicos María limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;CHIGUAYANTE;8;SRL;CONSTITUCIÓN;200000;CHIGUAYANTE;8
47499;76323329-4;SOCIEDAD INMOBILIARIA FRONTERA LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;VILLARRICA;9;SRL;CONSTITUCIÓN;4000000;VILLARRICA;9
47701;76323459-2;SERVICIOS JAIME ALBERTO HIDALGO CAMPOS E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;CALERA DE TANGO;13;EIRL;CONSTITUCIÓN;2000000;CALERA DE TANGO;13
46757;76323384-7;AGRICULTOR ARRENDATARIO Y COMPRAVENTA DE PRODUCTOS AGRICOLAS BERNARDO ALOCILLA URIBE E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;VALDIVIA;14;EIRL;CONSTITUCIÓN;1000000;VALDIVIA;14
45928;76323558-0;MAURICIO ALBERTO DROGUETT VILLALOBOS, SGAATI SOLUCIONES TECNOLOGICAS E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;RENCA;13;EIRL;CONSTITUCIÓN;1000000;RENCA;13
45410;76323475-4;SERKINE LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;LA REINA;13;SRL;CONSTITUCIÓN;2000000;LA REINA;13
48492;76323501-7;Servicios de ingenieria, Constructora y consultora Santiago Daniel Risso Romo E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;QUILPUE;5;EIRL;CONSTITUCIÓN;20000000;QUILPUE;5
48442;76323462-2;COMERCIALIZADORA FELIPE ANDRÉS WENDT AVILÉS. E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;SAN BERNARDO;13;EIRL;CONSTITUCIÓN;300000;SAN BERNARDO;13
48135;76323344-8;COMERCIAL Y SERVICIOS INMOBILIARIOS PALMA LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;PUERTO MONTT;10;SRL;CONSTITUCIÓN;5000000;PUERTO MONTT;10
35592;76323513-0;COMERCIAL ASCENCIO FUENTES HERMANOS LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;ALTO HOSPICIO;1;SRL;CONSTITUCIÓN;100000;ALTO HOSPICIO;1
48256;76323446-0;Sociedad Comercial Mapagal Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;PUERTO MONTT;10;SRL;CONSTITUCIÓN;6000000;PUERTO MONTT;10
48295;76323466-5;Servicios Industriales y Mantención Z & J limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;HUALPEN;8;SRL;CONSTITUCIÓN;4000000;HUALPEN;8
48506;76323327-8;Ludoteca Osorno limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;OSORNO;10;SRL;CONSTITUCIÓN;2000000;OSORNO;10
48572;76323421-5;EMPRESA DE SERVICIOS CARMEN GLORIA GATICA BELTRÁN E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;VALDIVIA;14;EIRL;CONSTITUCIÓN;1000000;VALDIVIA;14
48621;76323398-7;NICOLE GISSELLE ECHEVERRÍA SANHUEZA comercial empresa individual de responsabilidad limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;QUILPUE;5;EIRL;CONSTITUCIÓN;150000;QUILPUE;5
48671;76323389-8;Gastronomia FLOVAL Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;SAN PEDRO DE LA PAZ;8;SRL;CONSTITUCIÓN;2500000;SAN PEDRO DE LA PAZ;8
48697;76323524-6;centro de eventos  Flores y Valenzuela limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;SAN BERNARDO;13;SRL;CONSTITUCIÓN;1000000;SAN BERNARDO;13
48757;76323494-0;INVERSIONES SEBASTIÁN IGNACIO MÁXIMO GONZÁLEZ E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;QUILPUE;5;EIRL;CONSTITUCIÓN;500000;QUILPUE;5
48774;76323531-9;AGRÍCOLA JOAQUÍN ALFONSO RODEMIL BARRIENTOS VILLANUEVA E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;OSORNO;10;EIRL;CONSTITUCIÓN;1000000;OSORNO;10
48785;76323514-9;AGRICOLA CRISTOPHER ALEJANDRO EPUL TAPIA E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;VILLARRICA;9;EIRL;CONSTITUCIÓN;5000000;VILLARRICA;9
48818;76323441-K;COMERCIALIZADORA CRISTIAN ALBERTO FERNÁNDEZ VIDELA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;PUENTE ALTO;13;EIRL;CONSTITUCIÓN;1000000;PUENTE ALTO;13
48999;76323562-9;Importadora y fabricadora Bobber Jackets Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;SAN PEDRO DE LA PAZ;8;SRL;CONSTITUCIÓN;1000000;SAN PEDRO DE LA PAZ;8
37093;76323353-7;carrasco lopez limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;RECOLETA;13;SRL;CONSTITUCIÓN;6000000;RECOLETA;13
44572;76323463-0;Construye Sepulveda limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;EL QUISCO;5;SRL;CONSTITUCIÓN;5000000;EL QUISCO;5
44729;76323379-0;Acero Concreto Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;SAN BERNARDO;13;SRL;CONSTITUCIÓN;5000000;SAN BERNARDO;13
44162;76323334-0;DISTRIBUIDORA DE CONFITES, PAQUETERIA, LIBRERIA Y BAZAR LEONARDO JAVIER GATINO AGUILAREMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;PUERTO MONTT;10;EIRL;CONSTITUCIÓN;300000;PUERTO MONTT;10
43729;76323516-5;Claudia Scarlet Rojas Serrano E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;PUERTO MONTT;10;EIRL;CONSTITUCIÓN;2000000;PUERTO MONTT;10
42660;76323491-6;COMERCIAL CRISTOPHER ANÍBAL SEPÚLVEDA SAGARDÍA E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;SAN BERNARDO;13;EIRL;CONSTITUCIÓN;200000;SAN BERNARDO;13
33956;76323507-6;Pedro Pablo González Rauschenbach, Servicios e insumos industriales Empresa Individual de Responsabilidad Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;LA SERENA;4;EIRL;CONSTITUCIÓN;5000000;LA SERENA;4
48406;76323458-4;ROLANDO ROBERTO HERMOSILLA GUTIÉRREZ MANTENCION INDUSTRIAL Y MAESTRANZA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;VALDIVIA;14;EIRL;CONSTITUCIÓN;13140000;VALDIVIA;14
48539;76323511-4;SERVICIOS DE TRANSPORTES MAURICIO ENRIQUE FABRES QUINTANILLA E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;PUDAHUEL;13;EIRL;CONSTITUCIÓN;1000000;PUDAHUEL;13
46748;76323467-3;Comercial Eco Proyectos Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;SAN BERNARDO;13;SRL;CONSTITUCIÓN;4000;SAN BERNARDO;13
47372;76323451-7;LUBRICANTES Y ACCESORIOS AUTOMOTRICES SANTIAGO NORTE LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;CONCHALI;13;SRL;CONSTITUCIÓN;500000;CONCHALI;13
47275;76323469-K;Inspección y Certificación Progas Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;PUENTE ALTO;13;SRL;CONSTITUCIÓN;12500000;PUENTE ALTO;13
47490;76323536-K;servicio de Internet y fotocopias damig limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;CONCHALI;13;SRL;CONSTITUCIÓN;1500000;CONCHALI;13
47048;76323407-K;Comercializadora Karina Valezka Rivera Taladriz Empresa Individual de Responsabilidad Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;TEMUCO;9;EIRL;CONSTITUCIÓN;8000000;TEMUCO;9
47051;76323362-6;IMPORTADORA Y COMERCIALIZA DORA DE ARTÍCULOS DE DECORACIÓN Y LIBRERÍA MARÍA ISABEL TAPIA RIONDA E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;LOS ANGELES;8;EIRL;CONSTITUCIÓN;1000000;LOS ANGELES;8
47075;76323341-3;Comercializadora Marcela Carola Escobar Cuturrufo.   E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;COQUIMBO;4;EIRL;CONSTITUCIÓN;1500000;COQUIMBO;4
47283;76323437-1;Centro Médico Artrokine Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;SAN RAMON;13;SRL;CONSTITUCIÓN;3000000;SAN RAMON;13
47413;76323378-2;BODEGAS DON CUSTODIO LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;PROVIDENCIA;13;SRL;CONSTITUCIÓN;1000000;PROVIDENCIA;13
47497;76323417-7;Constructora Fernando Fidel Vilches Santibáñez E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;VIÑA DEL MAR;5;EIRL;CONSTITUCIÓN;2000000;VIÑA DEL MAR;5
47482;76323431-2;JAIME D ANGELO GUÍÑEZ ROJAS, IMPORTADORA Y VENTAS, E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;SAN RAMON;13;EIRL;CONSTITUCIÓN;1000000;SAN RAMON;13
47377;76323477-0;CAYO Y CHILCUMPA LIMITADA;21-11-2013;25-11-2013;25-11-2013;2013;Noviembre;ANTOFAGASTA;2;SRL;CONSTITUCIÓN;2000000;ANTOFAGASTA;2
47669;76323428-2;CONSULTORA ORION LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;CONCEPCION;8;SRL;CONSTITUCIÓN;4000000;CONCEPCION;8
47781;76323331-6;PRODUCCIONES JOSÉ TOMÁS MORA ALARCÓN Empresa Individual de Responsabilidad Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;PROVIDENCIA;13;EIRL;CONSTITUCIÓN;1000000;PROVIDENCIA;13
41564;76323452-5;COMERCIALIZADORA BÁRBARA PAZ SOLÍS OTERO E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;PROVIDENCIA;13;EIRL;CONSTITUCIÓN;200000;PROVIDENCIA;13
49023;76323563-7;PROYECTOS CONSTRUCTIVOS CREAR LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;LA FLORIDA;13;SRL;CONSTITUCIÓN;12000000;LA FLORIDA;13
48710;76323397-9;TRANSPORTES Y SERVICIOS VÍCTOR ALFREDO ALBORNOZ CANDIA E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;TEMUCO;9;EIRL;CONSTITUCIÓN;2000000;TEMUCO;9
48618;76323556-4;Espinoza Espinoza Mineria y Contrucciones Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;MACUL;13;SRL;CONSTITUCIÓN;1000000;MACUL;13
48632;76323527-0;MIGUEL ISAUL ARRIAGADA BELTRÁN E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;CONCEPCION;8;EIRL;CONSTITUCIÓN;500000;CONCEPCION;8
48670;76323557-2;Comercializadora Tcompras limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;PROVIDENCIA;13;SRL;CONSTITUCIÓN;1000000;PROVIDENCIA;13
48346;76323422-3;Importaciones Luis Enrique Chávez Chávez E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;ANTOFAGASTA;2;EIRL;CONSTITUCIÓN;100000;ANTOFAGASTA;2
48456;76323332-4;JACQUELINE LORETO HENRÍQUEZ BARRAZA E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;VIÑA DEL MAR;5;EIRL;CONSTITUCIÓN;2000000;VIÑA DEL MAR;5
40584;76323382-0;Gráfica y Construcción Boris Alexis Aptecar Nazer E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;CHILLAN;8;EIRL;CONSTITUCIÓN;1000000;CHILLAN;8
48606;76323534-3;Muebles Lía Francisca Plasencio Olate E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;CONCEPCION;8;EIRL;CONSTITUCIÓN;200000;CONCEPCION;8
48521;76323495-9;DISTRIBUIDORA Y COMERCIALIZADORA DE PRODUCTOS LACTEOS, CECINAS Y CARNES, TRANSPORTE DE CARGA EUGENIO ANTONIO ÁLVARO SUÁREZ RUIZ E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;FUTRONO;14;EIRL;CONSTITUCIÓN;30000000;FUTRONO;14
47924;76323335-9;JFC servicios integrales limitada;22-11-2013;25-11-2013;25-11-2013;2013;Noviembre;ANTOFAGASTA;2;SRL;CONSTITUCIÓN;1500000;ANTOFAGASTA;2
35499;76323482-7;ALEXI ANDRÉS SILVA VERA CONSULTORES ASOCIADOS E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;LA FLORIDA;13;EIRL;CONSTITUCIÓN;1000000;LA FLORIDA;13
48284;76323376-6;JUDITH VALERIA PIZARRO MEDINA E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;ANTOFAGASTA;2;EIRL;CONSTITUCIÓN;2000000;ANTOFAGASTA;2
33805;76323333-2;Vicomaq Construcciones y Arriendo Maquinarias Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;CONCEPCION;8;SRL;CONSTITUCIÓN;1000000;CONCEPCION;8
47881;76323357-K;Álvarez y Medina Construcción Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;MACUL;13;SRL;CONSTITUCIÓN;1000000;MACUL;13
44233;76323377-4;Terreno Urbano Gestión de Negocios Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;MACHALI;6;SRL;CONSTITUCIÓN;500000;MACHALI;6
43860;76323352-9;LINEA PURA ARQUITECTOS LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;VIÑA DEL MAR;5;SRL;CONSTITUCIÓN;500000;VIÑA DEL MAR;5
46117;76323456-8;Grupo Medina-Piña Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;TEMUCO;9;SRL;CONSTITUCIÓN;500000;TEMUCO;9
45554;76323546-7;SOCIEDAD DE PROFESIONALES NOVENA GESTIONA LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;TEMUCO;9;SRL;CONSTITUCIÓN;1000000;TEMUCO;9
41978;76323373-1;aravena&gonzales gastronomia limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;MELIPILLA;13;SRL;CONSTITUCIÓN;15000000;MELIPILLA;13
43283;76323399-5;CONSTRUCTORA E INMOBILIARIA SANDRA DEL CARMEN ESCOBEDO ESCOBAR E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;CHAÑARAL;3;EIRL;CONSTITUCIÓN;1000000;CHAÑARAL;3
48367;76323395-2;AGRICOLA MARIO RICHARD SALAS GONZÁLEZ EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;GORBEA;9;EIRL;CONSTITUCIÓN;1000000;GORBEA;9
48325;76323401-0;SERVICIOS CJ  LIMITADA;22-11-2013;25-11-2013;25-11-2013;2013;Noviembre;TEMUCO;9;SRL;CONSTITUCIÓN;2000000;TEMUCO;9
48150;76323464-9;ASESORIAS,CAPACITACIÓN Y ESCUELA DE CONDUCTORES MANUEL ALEJANDRO PADILLA YÁÑEZ E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;LOS ANGELES;8;EIRL;CONSTITUCIÓN;17000000;LOS ANGELES;8
48291;76323342-1;Mauricio Alejandro Herrera Roa  construccion en obras menores  E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;SAN RAMON;13;EIRL;CONSTITUCIÓN;2000000;SAN RAMON;13
48294;76323419-3;SALON DE BELLEZA Y PELUQUERIA BELLISIMA LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;TEMUCO;9;SRL;CONSTITUCIÓN;2000000;TEMUCO;9
48114;76323435-5;SERVICIOS INTEGRALES MAURICIO ALFONSO SOTO ABARCA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;COQUIMBO;4;EIRL;CONSTITUCIÓN;1000000;COQUIMBO;4
47998;76323358-8;Asesorías Marcelo Alejandro Gormaz Barrientos E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;PROVIDENCIA;13;EIRL;CONSTITUCIÓN;100000;PROVIDENCIA;13
47936;76323386-3;R & C  Abogados y Compañía Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;COQUIMBO;4;SRL;CONSTITUCIÓN;3000000;COQUIMBO;4
47256;76323549-1;SOCIEDAD DE ASESORIAS NEHUENCOCHILE LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;TEMUCO;9;SRL;CONSTITUCIÓN;3000000;TEMUCO;9
47085;76323473-8;Comercializadora Todo Salud Limitada;19-11-2013;25-11-2013;25-11-2013;2013;Noviembre;LOS ANGELES;8;SRL;CONSTITUCIÓN;7000000;LOS ANGELES;8
47044;76323526-2;Ingeniero Comercial Yoel Esteban Eleos Torres Matus E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;TALCAHUANO;8;EIRL;CONSTITUCIÓN;1000000;TALCAHUANO;8
45539;76323547-5;OPTICA LUIS FERNANDO RIVAS MARÍN E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;TEMUCO;9;EIRL;CONSTITUCIÓN;1000000;TEMUCO;9
44964;76323539-4;empresa  de transportes colectivos rural los maitenes  limitada;13-11-2013;25-11-2013;25-11-2013;2013;Noviembre;MELIPILLA;13;SRL;CONSTITUCIÓN;1000000;MELIPILLA;13
45263;76323486-K;TRANSPORTES JUAN ALBERTO ALMUNA TAPIA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;LONGAVI;7;EIRL;CONSTITUCIÓN;100000;LONGAVI;7
38199;76323351-0;Construcciones Menores Robinson Alfredo Valeria Celedón E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;TEMUCO;9;EIRL;CONSTITUCIÓN;500000;TEMUCO;9
41306;76323383-9;inmobiliaria luis Antonio Briones Rojas Empresa Individual de Responsabilidad Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;LA FLORIDA;13;EIRL;CONSTITUCIÓN;3000000;LA FLORIDA;13
40274;76323554-8;Comercial Richard Marcelo Vargas Campos Empresa Individual de Responsabilidad Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;CONCEPCION;8;EIRL;CONSTITUCIÓN;2000000;CONCEPCION;8
43677;76323471-1;Sanidad de Plagas Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;LOS ANGELES;8;SRL;CONSTITUCIÓN;6500000;LOS ANGELES;8
43971;76323349-9;MICHAEL ERNESTO CORTÉS HIDALGO OBRAS CIVILES, MENORES, ARRENDAMIENTOS DE VEHICULOS Y SERVICIOS DE SEGURIDAD E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;ANTOFAGASTA;2;EIRL;CONSTITUCIÓN;1500000;ANTOFAGASTA;2
42322;76323423-1;Cafeteria y  Articulos de Reposteria Luis Rodrigo Valencia Sepúlveda  E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;PROVIDENCIA;13;EIRL;CONSTITUCIÓN;500000;PROVIDENCIA;13
38783;76323411-8;VANESSA ALEJANDRA FARFÁN OPAZO E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;ANTOFAGASTA;2;EIRL;CONSTITUCIÓN;1000000;ANTOFAGASTA;2
48856;76323502-5;MATES GALO ANTONIO HUICHALAF MELGAREJO E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;TEMUCO;9;EIRL;CONSTITUCIÓN;2400000;TEMUCO;9
48463;76323542-4;ASESORIAS RIVERA Y GIACAMAN LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;PROVIDENCIA;13;SRL;CONSTITUCIÓN;1000000;PROVIDENCIA;13
48459;76323517-3;YOSVANY ESCOBAR MORALES, CONSULTORIA, EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;CALAMA;2;EIRL;CONSTITUCIÓN;1000000;CALAMA;2
48677;76323433-9;CONSTRUCCION Y REPARACION JOSÉ AGUSTÍN PÉREZ PÁEZ EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;VIÑA DEL MAR;5;EIRL;CONSTITUCIÓN;10000000;VIÑA DEL MAR;5
48805;76323512-2;ÁLVARO LEONEL NAVARRO COYDAN  SERVICIOS INDUSTRIALES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;MACHALI;6;EIRL;CONSTITUCIÓN;500000;MACHALI;6
48808;76323553-K;Asesorías y Consultorías profesionales Montecino Vicencio Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;ANTOFAGASTA;2;SRL;CONSTITUCIÓN;1000000;ANTOFAGASTA;2
48733;76323415-0;LUIS FÉLIX TORO ARÓSTICA  Torval servicios Empresa Individual de responsabilidad Limitada;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;TIERRA AMARILLA;3;EIRL;CONSTITUCIÓN;3000000;TIERRA AMARILLA;3
36018;76323394-4;SERGIO DAVID IGLESIAS GAC ASESORIAS Y CONSULTORIA E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;VITACURA;13;EIRL;CONSTITUCIÓN;2000000;VITACURA;13
48384;76323515-7;TRADE SOLUTIONS ANARDO JAVIER DÍAZ RAMOS  E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;ANTOFAGASTA;2;EIRL;CONSTITUCIÓN;1000000;ANTOFAGASTA;2
48658;76323388-K;Servicios Elisa Ivonne Arias Espinoza E.I.R.L.;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;CALAMA;2;EIRL;CONSTITUCIÓN;100000;CALAMA;2
48754;76323438-K;FRUTOS DEL PAIS N&K LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;TALAGANTE;13;SRL;CONSTITUCIÓN;1000000;TALAGANTE;13
48202;76323496-7;TRANSPORTES E INVERSIONES FASEV LIMITADA;25-11-2013;25-11-2013;25-11-2013;2013;Noviembre;TALCAHUANO;8;SRL;CONSTITUCIÓN;10000000;TALCAHUANO;8
